"species" "temp" "yield"
"49" 96 -1.49360546993774 13.8942070833355
"50" 33 0.197644484801811 16.1864163456377
"51" 70 0.0950104244533802 17.9626850557024
"52" 116 3.52758180532471 17.75545811673
"53" 182 0.942272602958776 16.2479695749372
"54" 195 -1.29282787460941 15.4643241144763
"55" 188 -1.37820815054647 16.6794956514192
"56" 68 -2.80153761061744 12.880835981208
"57" 71 -0.238564540644732 17.1303705833032
"58" 93 2.70445349589932 14.1865760982871
"59" 87 -0.338605874020811 10.6099449487678
"60" 162 0.184619773934443 14.2544017754434
"61" 171 2.31858326407096 16.7598540706037
"62" 150 2.98559906612576 16.1428333560908
"63" 146 0.628587805961608 14.1363297099643
"64" 165 -0.502919976260375 11.9112772438879
"65" 74 4.23827048551525 18.6483617365077
"66" 6 1.17691806318075 18.1754136420447
"67" 72 -3.03416615054343 19.0856534402787
"68" 184 -1.09382989364474 13.3510317005708
"69" 34 -0.788415841180313 11.4199935304534
"70" 114 2.18532769655109 17.214820822736
"71" 103 1.52880582084744 18.4983096871466
"72" 54 -0.772804781438953 17.6200607248597
"73" 26 -3.17964220986445 13.5912563946873
"74" 160 -1.18152769951701 10.8087193047024
"75" 17 -0.97936296783244 13.0064791429466
"76" 104 3.36826989796821 21.8447878656166
"77" 91 -0.0032640423801399 19.3904279553059
"78" 200 1.14956184584195 15.6354694746939
"79" 51 -0.415930708547147 16.7110153535559
"80" 189 -3.60444376253899 11.0564539841704
"81" 30 4.18961024459508 14.2980876223942
"82" 140 0.984438471676075 13.553757997178
"83" 13 -1.64305038159789 10.7458640371946
"84" 62 -1.84631970418578 18.9678378395523
"85" 199 6.18129581315159 17.9780359073081
"86" 5 0.0663853483054834 20.7308397882355
"87" 80 1.39751850402199 18.3500671164978
"88" 100 -0.0466413748271671 17.235070559043
"89" 134 -1.19515307106423 13.8078737179557
"90" 82 -1.4847785878144 14.8174364628093
"91" 195 3.31737149669199 12.9529698699797
"92" 105 2.53451817202412 16.360516685444
"93" 176 -1.16043748482469 15.864310627044
"94" 100 -0.400772378175016 14.2724319514994
"95" 109 -4.79698310884541 10.2261023597019
"96" 86 -1.1642038928958 16.4739995079696
"97" 173 0.318400285481728 17.1758022345311
"98" 155 0.901197243688581 17.9054368734493
"99" 65 -4.37699648514969 15.9230661702792
"100" 140 -0.899596100764247 12.5655108678595
"101" 22 1.08469580803501 13.2221596534535
"102" 107 1.44251805608193 14.9989953818451
"103" 55 -0.918793992595327 13.7538484619683
"104" 42 0.975526309500131 14.2247266099585
"105" 62 1.36970040510204 13.2742311978546
"106" 77 3.02975702964933 18.1823353951932
"107" 21 -0.453514082347064 20.4059088416844
"108" 5 -2.73054879794382 11.2331812829676
"109" 8 -1.00919822085331 12.280837877421
"110" 192 -0.0255551358678443 12.4811577559382
"111" 16 1.03475328031997 17.2074209637464
"112" 198 -0.157007011361294 14.6691905180514
"113" 146 -0.870972638626348 16.5580933706106
"114" 150 3.77364589389049 21.050329544426
"115" 67 -0.665812778136058 11.4513566913844
"116" 155 -2.45578339148132 15.9815065979075
"117" 109 2.67355096070288 15.2783408548893
"118" 92 -2.41950546059256 17.4185196567896
"119" 133 -1.59111595452446 16.8570029272955
"120" 62 -1.72018989728176 15.6539844001803
"121" 160 -2.58694918977048 12.4956012940298
"122" 31 0.842715878935458 18.2683295390027
"123" 39 -2.47227739240637 15.1568462272476
"124" 103 0.27472357420779 14.9018478185393
"125" 35 1.85502599697559 14.4444868802526
"126" 102 -1.15452964460819 11.7447956564187
"127" 97 1.71428337832606 16.1358313714742
"128" 103 2.12583382893049 18.0144151482794
"129" 189 1.18660992080493 17.0350187350356
"130" 141 -0.0893545696796427 14.8120596158423
"131" 189 -0.760859589713235 13.0128634512345
"132" 198 -2.72437981654802 15.0115447950073
"133" 134 -1.13822070632323 11.7873173869754
"134" 198 2.26527176809154 15.3999304538427
"135" 5 3.59041111224687 17.4528275920075
"136" 59 2.82044682566771 16.5357990267697
"137" 68 1.67530573747862 14.6863887406292
"138" 191 1.91707921730842 14.2943238057615
"139" 27 2.98755694599738 16.5965868680434
"140" 115 1.63593750925956 13.6730965440584
"141" 87 1.42229882982136 16.7044380669454
"142" 166 -0.39299530239252 13.1463859005721
"143" 40 -4.72631830868359 15.0787971203695
"144" 63 3.30074495862268 14.0371707011138
"145" 131 -0.723855646653221 17.0252834930995
"146" 53 -5.921743687311 12.7741915826298
"147" 23 -2.94525628771727 8.74241443157217
"148" 159 3.07620810054107 15.5028419738402
"149" 57 -2.39482089549267 14.971223652883
"150" 136 1.28961161746801 17.9471938440115
"151" 190 0.0512771996249342 16.6337357384546
"152" 176 -3.14798000691406 9.7144271442956
"153" 184 0.658958035517571 14.4354829227105
"154" 182 1.11065235803065 11.9514194871792
"155" 122 -0.0664838286373067 13.8771591656388
"156" 93 -3.53606886760121 13.5390285050494
"157" 158 -2.31071109013253 13.3374346712104
"158" 74 1.4953049893828 16.6910130816413
"159" 109 -1.3706804878743 9.83398501029156
"160" 184 0.186415762743171 18.5002723683113
"161" 85 0.821374222062956 17.4707288520647
"162" 77 -0.64100065572462 14.8619039366131
"163" 193 -1.16214357215057 14.4211600492331
"164" 112 4.23402697578386 13.1288873049444
"165" 82 4.25637712590224 18.3058516629812
"166" 194 -2.0638890520578 16.1409525714184
"167" 181 -3.09788346022995 15.1830722947154
"168" 45 -0.493794473204102 14.4624143658876
"169" 30 1.40024704751168 14.132600880637
"170" 57 -0.87833664871046 12.0365745901067
"171" 192 -2.89278274292242 16.0547001063184
"172" 4 -0.121842235853045 16.6672579394719
"173" 92 0.844186866647176 17.3825538699515
"174" 48 -0.685304357067461 14.2651382306443
"175" 68 2.20259407861794 14.3825574069783
"176" 108 1.17408182649376 15.8661531344576
"177" 116 -2.2429691927464 12.7633828123876
"178" 146 -0.144233768513541 14.1575572163937
"179" 4 3.31944671124543 17.4267484598465
"180" 92 -0.072746573577868 18.1152454719953
"181" 110 -3.56822976997889 10.2617671047167
"182" 47 0.899219866809673 15.2778205338278
"183" 121 1.19297906545494 14.9178677949221
"184" 76 -0.870968821966545 11.9377759497833
"185" 147 0.994320525799389 15.6409603277907
"186" 120 2.87702500213422 15.5623846282898
"187" 188 -2.79134117921663 14.418634782398
"188" 190 1.94402227125904 15.3314890690504
"189" 105 0.155934308216184 14.6932757333289
"190" 177 1.96175072972367 15.0363669442404
"191" 86 -1.50776700580125 17.454791716838
"192" 67 1.98070923699849 13.9427408618662
"193" 78 -1.992763278626 15.8158369814866
"194" 120 1.8898939365491 16.3996084338168
"195" 69 -2.61087232988275 10.3612645550816
"196" 181 2.7614063422593 14.7851608499492
"197" 56 0.346531846601036 18.2504605368271
"198" 189 -1.22458052298633 14.947903814581
"199" 42 1.58542548394149 13.7778874143358
"200" 30 3.29365109121848 16.0507792701109
"201" 61 5.79510082562774 24.4662295612939
"202" 70 2.22750738577628 15.905297834968
"203" 53 -0.262312153518068 14.2936511480992
"204" 13 -1.33852774327632 12.0131132512068
"205" 147 -1.76862375343339 13.394779357517
"206" 61 -1.16392986039145 10.9169445111926
"207" 66 -1.83188738935012 13.340137315154
"208" 12 1.40783658761986 17.7591455236111
"209" 84 1.52734841181455 15.793157586289
"210" 149 2.08104980436713 18.5952872786041
"211" 22 -0.463216167798476 15.8229476262273
"212" 67 -1.91837329677191 13.2312884766469
"213" 73 -2.96878483807178 16.6115655473497
"214" 59 1.21842209044256 15.5831636428915
"215" 100 1.48538795560388 16.486134188003
"216" 124 -0.143477254119122 12.2491146069382
"217" 6 1.76699910707582 18.7339827281586
"218" 59 -2.394001469788 12.476955645649
"219" 157 0.415106099989515 16.688032057635
"220" 98 -0.968247579840015 11.7438548412917
"221" 10 -3.3163499327414 9.67156449019569
"222" 134 0.113387991149174 13.349471709931
"223" 166 -2.74663161807926 15.2857193921748
"224" 163 1.7631143233944 18.36660561274
"225" 155 -1.23492691881796 12.7874263679584
"226" 162 -2.33548748761014 15.4491138800808
"227" 56 2.21418099849172 19.5434330510727
"228" 142 -0.250536442519158 11.0329680822806
"229" 113 -0.314525271500954 14.2479834630082
"230" 134 -0.955926770515805 15.2500252373207
"231" 11 0.993694749445404 14.0591448313142
"232" 136 -2.26170555875854 13.5591028151066
"233" 75 -2.40418644779369 12.3469839286338
"234" 122 -1.36819327345486 15.3101752520113
"235" 104 -2.46358427834392 12.7502859232938
"236" 34 -0.643429048580849 10.0931294491277
"237" 32 1.6429219610047 20.7855898622828
"238" 56 2.36003339628147 15.4401643654854
"239" 174 1.25910399712269 16.0929039256687
"240" 105 -3.83579720295734 16.2767963588549
"241" 128 1.45253095230371 14.0471307477099
"242" 159 -1.50134464989415 15.3996124153392
"243" 46 2.85808875791631 17.9147256393949
"244" 116 0.641286657957994 13.9256144898928
"245" 71 0.466378751623318 16.6548270273429
"246" 51 -3.38257070537892 14.5204336047936
"247" 114 0.327815829120901 13.231500116862
"248" 158 0.298108123838853 11.7220142913198
"249" 141 0.46079449753498 17.9666478001838
"250" 117 0.204801027843164 16.1077878934875
"251" 2 -1.16683167093488 14.0467548794401
"252" 26 -0.492748509706546 14.7851292783631
"253" 79 0.387522126777165 19.2135955202031
"254" 102 0.213138061841816 13.3917505989294
"255" 155 0.450787191951903 15.8067306197422
"256" 65 -1.05015219624558 13.3456079734581
"257" 144 1.07399156649187 15.7607003433873
"258" 192 2.14220943007214 15.594408341333
"259" 89 -1.67792678986814 8.87908213788276
"260" 72 -0.685532684516883 16.3599486758554
"261" 171 3.50019783581666 15.3004311217921
"262" 114 3.25039958585696 19.3190811527555
"263" 108 -0.991886700936448 15.5488069281405
"264" 19 1.08566275103188 16.4715471239874
"265" 151 -1.13164623920317 16.8568041839981
"266" 99 3.66893525044504 14.0332834273452
"267" 72 0.278242189080029 16.3341005656201
"268" 186 -0.327069606509602 16.6843862738925
"269" 35 2.0128729239797 17.733409566942
"270" 118 -0.366903051179558 9.82438802439534
"271" 174 0.531032959380617 18.1083367590061
"272" 29 -4.54439922849452 7.98118346162306
"273" 43 -2.42026763042268 9.52598371685522
"274" 61 1.31030278367322 16.2148683646314
"275" 81 0.701427022771838 14.4292629256526
"276" 24 0.0184870310204776 14.0819933263766
"277" 105 -1.63415998063878 13.5972696593622
"278" 132 1.0447292480263 13.5216219363218
"279" 146 1.43940855266187 19.5304856500621
"280" 195 2.27963575215148 16.4601144702669
"281" 129 1.41909763244139 13.6939330879147
"282" 172 1.78396358748573 19.4352526901112
"283" 171 0.87644161270499 12.505421467299
"284" 62 0.832256734985581 12.5214710184447
"285" 33 -3.06424122251486 13.210776978981
"286" 13 -2.18307919951317 11.6978174659664
"287" 135 1.10613935733234 13.5912094038352
"288" 92 -2.35730431887752 11.9500928891996
"289" 28 -0.65882789510836 14.2260035077876
"290" 4 -1.11894481590467 16.4696441609812
"291" 141 -2.04294754263928 16.8246773889155
"292" 80 -2.96543574094946 13.4318928041389
"293" 189 -2.1701656652055 12.7556720901951
"294" 94 -3.98975549184687 14.4935827444204
"295" 109 2.29305282324079 17.2832256560848
"296" 150 0.719017663909798 16.1874559064061
"297" 91 -0.708366374495809 12.9587747891494
"298" 94 0.88879356546666 16.2567354935668
"299" 80 2.34425456518043 16.0806504337679
"300" 168 2.19944629552455 14.9439799788467
"301" 31 1.27173105885991 21.1544535929674
"302" 44 0.78303072005539 18.5868953105587
"303" 89 1.78496322018206 16.6082294263547
"304" 195 0.316798420445368 16.2112754775403
"305" 150 0.0121032994708773 13.7591164859104
"306" 71 -0.97422364036779 17.3509074525942
"307" 127 4.33044719693059 17.6973351369905
"308" 73 2.53322230941138 18.9632070378233
"309" 74 2.00216034425314 12.5234932594966
"310" 92 0.373238652044287 16.5297319095102
"311" 160 -0.200558787200319 14.2398469931294
"312" 32 -1.74752805579117 12.7284067952657
"313" 39 -0.778533925907102 16.0188019717956
"314" 66 0.625551829162681 12.710334733871
"315" 38 0.894904365194117 13.9749817418456
"316" 168 2.85723465822625 15.1347598910536
"317" 90 -1.57269509587988 12.3286962665464
"318" 4 -0.924037692829332 13.609170401379
"319" 43 -2.62276709540975 11.0767021830842
"320" 100 1.66686317420748 17.3231778358086
"321" 168 1.32592651213165 17.8692390373271
"322" 89 1.82856856674244 14.2825332530476
"323" 187 1.39166243924854 20.1071353944675
"324" 25 -2.80506071940586 7.39037627291973
"325" 184 -1.95339035987424 18.3419532478221
"326" 22 -1.30237384587977 16.3343233205411
"327" 26 -2.18164812370377 16.5148040463868
"328" 120 1.38436762802773 11.2619100286353
"329" 60 1.78840501687872 16.0072247732153
"330" 131 -2.10849247720791 15.5915358396578
"331" 127 -1.53703249221041 11.374712570701
"332" 171 -2.65779562079148 13.8553833672102
"333" 175 -1.44301191751003 14.8720057571496
"334" 83 3.33276692575167 14.8869634415396
"335" 200 0.907676334836378 14.4476729330007
"336" 60 2.46634788768134 14.7776322222755
"337" 162 -0.604778821641987 12.0973933280609
"338" 28 -0.118259691744763 14.6911595972005
"339" 140 -4.84583080694441 6.4826938407153
"340" 134 -1.41130595655854 12.5985041811555
"341" 11 0.395902423981397 12.1715877904263
"342" 11 -1.48332132913793 14.40106247548
"343" 166 0.931734628335101 14.2984820368247
"344" 86 0.827966110822053 18.0562503113176
"345" 33 1.94911074329519 14.8912149672837
"346" 20 0.516164513613001 16.2110372625786
"347" 113 -0.233730138248991 16.203431181696
"348" 150 2.46085077592566 18.602532159991
"349" 165 0.733141924876226 16.8427106918556
"350" 199 -0.186842713699775 15.1514088259965
"351" 140 1.41256948129742 12.2952539121074
"352" 144 -1.68502625783627 15.0696563058087
"353" 62 0.89935463560642 12.7092088054756
"354" 161 0.934041092979052 14.7489544833964
"355" 172 1.83336247083452 19.8042005781238
"356" 174 -0.414958502612219 13.4377491103625
"357" 91 1.53210927987919 16.9237432422828
"358" 189 -3.14255351846186 10.9551455643911
"359" 190 -0.278432757183983 17.5380853442903
"360" 23 0.802872509735974 13.8687297153846
"361" 35 -4.55098178458839 9.86780406926554
"362" 68 1.6375380572931 18.3049656208285
"363" 149 3.91772587264142 17.0163834576287
"364" 5 -1.16494261384581 17.3102230737196
"365" 121 -0.0675401388056145 15.3534447906085
"366" 61 2.39388972348266 18.4099563341064
"367" 31 0.607938184192902 15.3866906885581
"368" 97 2.75732471528702 17.2510511662056
"369" 12 0.156239847113 14.8599009665798
"370" 123 0.478516701752383 18.1435426429991
"371" 108 -2.78182388345667 14.7191185222995
"372" 33 -4.87276162918723 11.9494185429475
"373" 103 -1.46764616327788 14.0074821310964
"374" 25 0.208570281244963 16.7371115562717
"375" 147 -3.99571042597185 14.8035584392908
"376" 108 -0.290287251618501 14.9310882997011
"377" 118 2.16726304217838 12.8800183118641
"378" 120 1.63738487269077 14.0552991712055
"379" 194 -2.80224173496339 14.3579054974232
"380" 144 2.23829455882807 19.5450462659073
"381" 167 0.413178695349769 17.6530179599801
"382" 10 -1.80581255066988 12.1942444144285
"383" 30 0.405840924743579 14.026459905944
"384" 34 -1.2373204579872 14.4336817497727
"385" 76 -3.82855236081888 14.1878599705995
"386" 179 -0.379653987296433 14.471421957917
"387" 4 0.416988377263664 16.023499739934
"388" 7 2.82814615733737 18.1276542751799
"389" 95 3.97183381207238 19.1890215901962
"390" 10 -0.0793919965067365 11.1425492503613
"391" 130 2.22815615155016 17.3262603470111
"392" 183 0.192661068266857 15.1054048571712
"393" 49 -0.389545384922174 14.160022604484
"394" 136 -2.90726462999578 9.26221255831653
"395" 6 -2.04866802949786 17.5230828796993
"396" 27 -1.6249930249652 14.9705562131911
"397" 62 -2.96299842789767 15.1524652406751
"398" 175 4.25457359840326 14.0811614227106
"399" 131 3.25794349521574 16.7749355519859
"400" 196 -0.36374483668615 15.7163818411625
"401" 85 0.995097139051232 16.7430440538386
"402" 111 0.227541128936965 13.7461652527421
"403" 164 -4.31328249672795 11.6808274212483
"404" 82 -0.309579101319191 15.5654181105717
"405" 131 -3.33092505814216 14.6678051375614
"406" 164 0.207912893513068 13.7598447086445
"407" 152 3.76074748639542 15.0462751125442
"408" 123 -1.18581887886038 15.2045970088926
"409" 151 0.3349172376538 18.5447668126765
"410" 22 -2.08949989189134 15.3938715717784
"411" 168 2.03304041357612 15.6500393471545
"412" 62 -2.0977666042182 16.7380846649323
"413" 91 1.19216093834118 16.6478843713115
"414" 144 2.03440310510531 15.6706069429422
"415" 177 -0.270186205940356 17.516163605251
"416" 10 -2.10249561663943 13.4414130924133
"417" 186 1.2024830091583 19.4926485400849
"418" 74 0.895126010737387 15.5867058096143
"419" 52 -1.40351231373521 12.1486791932457
"420" 194 1.16356113564201 13.8231589191321
"421" 84 1.39480479698219 15.3793087558289
"422" 74 3.34778401009521 15.4667327680994
"423" 74 1.04627194100479 16.008960610725
"424" 30 -2.21951376907372 12.334747402364
"425" 53 -3.28557917790243 12.663638528766
"426" 103 -0.226386553990186 17.8905454863314
"427" 155 -4.32379225147628 11.9124421516749
"428" 18 1.55009722502682 15.3509954274073
"429" 113 2.9579955127837 17.3665865360087
"430" 14 1.1352122800747 17.0484571189542
"431" 89 -2.75468545697549 12.4814772880368
"432" 55 2.2596279519552 19.2292035673248
"433" 200 2.79987632059119 16.197351087945
"434" 18 -0.535127601182375 14.4519806626918
"435" 13 0.355505153830737 14.378257951723
"436" 176 -2.754407558324 13.4604027509568
"437" 180 -0.479691567740604 12.4666339720011
"438" 200 2.10148471853997 16.1392924619445
"439" 143 -0.0547041348782559 15.6165214533396
"440" 120 1.40456992849945 11.6460616139313
"441" 176 1.20617543511598 12.2581035491195
"442" 29 -2.94721337880037 10.6664146836314
"443" 24 -1.51414306278154 9.15782198336657
"444" 152 0.333041363560396 17.2766997502178
"445" 104 -1.98996796341561 13.5442728108324
"446" 193 -1.39351675400653 12.8564671546651
"447" 141 -0.22828852598176 15.0241686954379
"448" 30 2.14441701343844 14.8105679232273
"449" 27 1.44250452817898 13.5511553820747
"450" 4 0.784212342765974 18.4271682439762
"451" 60 1.46649467414279 17.9494686115365
"452" 71 -2.85045017333794 15.0835042030552
"453" 28 1.64371256425618 15.5604216265818
"454" 197 0.409404940777047 15.2139869252411
"455" 77 0.282073427421359 12.7834172860213
"456" 109 -0.940624732824851 10.8043473496081
"457" 16 -0.748224484756891 13.6830229736043
"458" 158 -0.996917286089462 11.297299060495
"459" 49 2.49983988387802 19.5162240384841
"460" 37 -2.72056543592443 13.1242926624661
"461" 2 -0.510458846207249 15.3866385432123
"462" 77 2.88421878258619 16.8311592541223
"463" 8 0.82121408023051 16.2616844809955
"464" 171 3.68366250467965 11.7352295008326
"465" 99 0.744350950824419 15.8182074708892
"466" 113 -0.426538605192325 8.44455514607359
"467" 12 -1.68897598503468 13.888552923056
"468" 97 3.58385412300013 17.8748626160107
"469" 104 -4.10770686316089 11.9173923810242
"470" 10 2.48986576083473 14.846056823043
"471" 12 -0.936338581928654 13.3985606745527
"472" 138 -2.72183760445628 14.5876198249941
"473" 193 0.479263917214573 17.1292078898163
"474" 134 -2.60725978172506 14.2268590486038
"475" 13 -1.65525538929416 10.9142191986723
"476" 44 2.06425395779194 18.3550777252756
"477" 45 -2.17767622312822 14.4229979388341
"478" 134 1.22630079550753 19.1826524988055
"479" 64 -4.81511767758784 11.5897163068598
"480" 96 -0.243304287085877 17.0787040804272
"481" 116 1.12101000089586 18.625646956705
"482" 11 0.753255459966346 10.9074420388939
"483" 65 4.64718884209673 20.1143306931445
"484" 131 -3.42271217339032 15.942226421843
"485" 2 -0.538976887225373 17.239175400743
"486" 99 1.60335772196916 13.3146157408572
"487" 41 -1.39104444794513 18.0422747232615
"488" 112 3.04389575585371 16.5877334761516
"489" 69 1.77557159349008 18.4420116111906
"490" 175 0.255482683471355 15.4090867789672
"491" 97 -0.467215456753249 14.9868836458096
"492" 106 -4.82006949435178 15.3632856890075
"493" 140 -1.22406604856947 11.5779246412375
"494" 19 3.39472697269026 14.6462875946168
"495" 182 -0.638716221006068 15.1601429257046
"496" 45 0.388897521608301 13.8781997549378
"497" 144 -0.255891289098373 19.306600879392
"498" 8 -1.76502749123508 13.6272150822186
"499" 93 -2.98850867219127 12.0457704281106
"500" 24 -2.15695923822818 11.5377808332636
"501" 64 -3.99378454682124 14.0259306177177
"502" 125 0.354115630397731 14.736877635766
"503" 4 4.10368819688018 15.7982545146841
"504" 69 -0.0684761678250206 16.8120783343362
"505" 187 1.26414367239067 14.3241164127834
"506" 84 -3.09490394881776 14.2839887416329
"507" 110 1.73786842996275 15.6635260423071
"508" 3 0.385060199206817 14.5837094082344
"509" 18 1.45228139276398 12.4635212438403
"510" 132 -2.97686349777769 14.5143788762648
"511" 58 -0.266556579319174 16.0456237804934
"512" 117 -0.290174004182567 15.1709127428905
"513" 102 0.485669277915669 18.8991703558057
"514" 52 4.23915515644021 17.9876415281921
"515" 102 -0.988685612684632 14.4873157964169
"516" 170 0.660225520362073 11.5236866131368
"517" 92 1.97712193497052 12.6848867784847
"518" 164 -0.690766689934584 14.6643988391638
"519" 33 0.326862484388177 13.2665492058864
"520" 30 -2.37308180383513 10.1904448843506
"521" 46 0.35842189254731 11.9165497771142
"522" 7 0.0709894492612486 9.95571622629589
"523" 180 3.15739993505362 16.6443115785104
"524" 111 1.82139330522888 15.0237631998446
"525" 8 0.716833481825378 16.7513022593138
"526" 75 1.55085077462295 17.6839142289608
"527" 137 -2.29211082156545 12.2953306719141
"528" 61 -0.473613915622036 15.5070240320013
"529" 102 1.50004453338491 18.5420516728577
"530" 42 2.59041320402385 13.1599159034201
"531" 40 0.486904985926921 13.0206891860708
"532" 80 -1.49070156867553 14.8831549031751
"533" 92 0.429327276592473 15.6038063839365
"534" 35 0.13999550392263 12.3374319349776
"535" 104 1.42159167891808 14.6171695518289
"536" 19 0.243345127525814 13.7320337535206
"537" 199 0.392689646514747 10.4754283867902
"538" 20 0.362305881727399 13.5552326147311
"539" 85 0.360258398028239 16.8850986024501
"540" 160 2.46039821670284 13.3978816528489
"541" 2 -1.09382442433663 16.4587622371707
"542" 87 2.02043682262856 10.6420093928545
"543" 129 -2.46920485291393 10.2740560210339
"544" 125 -2.1622513668562 11.1692509538283
"545" 181 2.67769405287871 12.5829661656374
"546" 131 1.65484401540154 20.848567944909
"547" 173 -1.19582286305453 22.5498164434219
"548" 193 4.9271141960907 18.1501602498082
"549" 187 0.833081867203449 16.8945001708407
"550" 32 -1.66096156689293 15.9113777831077
"551" 18 -2.22154412243733 14.4218580837827
"552" 28 -0.834304225668542 10.9126491499843
"553" 63 5.38547657010644 13.7500946278909
"554" 55 1.73742943676083 15.4050659168934
"555" 101 3.82491204002817 13.4394407984051
"556" 139 -0.890583534883736 18.5013368581037
"557" 30 -2.65452434902805 9.84440618072568
"558" 111 1.55737955070422 19.0079694246352
"559" 76 1.24896926127799 14.6836543939665
"560" 197 -3.28273214227135 11.3637200908112
"561" 137 0.586346219713909 13.1390325922159
"562" 197 1.44485608816548 14.9540321471678
"563" 115 -0.70182284796331 16.0502993337732
"564" 59 1.03956576557032 11.3893594059898
"565" 78 2.38532853115267 16.6696220376932
"566" 9 -0.182476135463213 14.6469605020999
"567" 39 -0.210390589825461 14.4045444017439
"568" 143 -0.0197023655413651 15.1127499751605
"569" 13 1.4966282926513 13.9682518910782
"570" 90 0.621748102088831 9.83744182908837
"571" 38 2.28517573302152 13.950053697352
"572" 190 0.82548029217968 17.6799508095678
"573" 185 4.02030106985919 20.0958130710178
"574" 89 0.733327429602502 17.6247890681101
"575" 184 3.13574687008306 16.3398937639173
"576" 63 3.21576277187473 14.2597091762365
"577" 28 1.38253915807933 14.7126641744732
"578" 11 -1.0178675355473 15.9063651323846
"579" 128 0.2098742813741 15.3226676437481
"580" 156 -0.990031354044454 14.0708430314903
"581" 110 -2.96846594606876 12.4676805779211
"582" 200 5.04828586289113 15.8630625356513
"583" 86 -0.810361618838683 15.9558863214992
"584" 8 2.11742811927246 16.3102297232093
"585" 134 -0.251513725296533 13.6784388122258
"586" 50 0.0749314875031331 19.4594356649242
"587" 128 -4.79048878126083 14.3978526467672
"588" 159 -2.81806795174143 11.2808108221729
"589" 197 0.68813699559909 15.0842322242822
"590" 124 -0.0931863335934114 9.54211592310539
"591" 130 1.23581036456717 16.299368502828
"592" 146 1.8005711558035 13.8641001575889
"593" 123 -1.85523428653214 18.6248514605702
"594" 22 3.18783744805783 13.4692391293792
"595" 139 -3.6216473005013 11.4887137964333
"596" 95 -4.03097422006658 7.65297664515944
"597" 40 -1.3999284970418 15.1795886112359
"598" 90 2.45142803096532 13.9492918165353
"599" 85 -2.06666085751476 16.7579279798617
"600" 26 -0.707499760378481 14.4174602085971
"601" 89 2.61557720959984 17.6840981787947
"602" 168 -0.765937354152799 16.0455345629914
"603" 14 -0.0972065039731112 19.0169790369219
"604" 88 1.70690204689381 17.6715054463424
"605" 62 -0.0246081212041262 18.4260371077503
"606" 85 0.392939736667835 15.1782209627341
"607" 165 3.78292686322392 18.962401411496
"608" 67 1.84321384542983 15.3919405472279
"609" 100 2.22109687301363 16.8371911133716
"610" 187 -0.417282408416856 15.7366499815422
"611" 114 1.1020307703168 15.4418313791927
"612" 200 1.96473303682055 16.4146633371753
"613" 20 -1.06090105916836 14.7201375143881
"614" 85 2.04010229652908 18.6486408349815
"615" 135 -1.42363714418848 14.4160443486878
"616" 84 -1.14280006763895 12.5849629152026
"617" 147 -1.0141359378641 13.7923242168091
"618" 57 1.97275924999894 14.8338310796348
"619" 49 -0.278543140490959 19.1285845622065
"620" 30 -2.29639541176931 12.7582800868489
"621" 25 2.81865388055687 18.7772312950815
"622" 116 0.598745076907685 15.979502026704
"623" 52 -1.22412683181284 17.3025338922967
